Size,Bedrooms,Location_Score,Price
2960,4,3,245796
3780,2,3,269467
2603,5,10,289545
1708,2,2,153531
4327,5,10,413412
1650,2,10,268547
3871,4,2,267854
1946,1,8,238313
1660,4,1,149215
3146,5,8,302125
3635,3,10,316011
3329,4,3,298427
4954,2,2,344174
3450,1,9,307724
2132,2,5,220872
1699,2,5,188950
3246,4,6,306489
4374,1,4,308581
3038,3,7,283978
3374,2,7,288769
3201,1,9,314108
1551,3,6,235689
4716,2,1,301536
1404,1,9,210764
1461,4,10,242672
3179,2,9,312853
3838,2,5,297415
1873,1,7,212766
1083,2,1,125387
2422,3,4,199833
3801,2,10,341838
3675,5,4,268735
4180,3,5,316609
1220,1,6,161776
4975,3,4,363154
3600,5,6,303971
2391,5,10,289067
4218,2,7,308682
1111,2,3,160885
1614,4,9,224404
2581,3,8,266809
3971,4,1,290221
4565,5,2,334977
4576,2,2,292137
1474,2,10,241604
3883,2,9,326919
2913,1,9,294134
1270,5,9,216736
3468,2,1,228173
2920,5,7,291528
3754,2,3,266847
2390,3,9,304778
4351,5,8,363283
4354,4,3,299820
1039,1,1,103467
2982,4,9,308839
3236,5,10,338479
4235,2,1,286392
1993,5,3,218322
3012,1,6,240536
4607,5,6,379707
3583,2,10,325441
4075,4,4,319774
4906,3,2,356116
1289,4,10,222476
3480,2,6,281404
3518,2,10,320535
4252,1,5,312530
4319,5,6,369930
3675,5,7,312035
1278,4,9,216493
3924,3,7,345836
1580,3,4,193359
1862,1,10,240604
1253,2,5,169486
1180,1,6,187737
4901,5,9,433776
1680,2,5,219515
1824,1,5,216897
4580,4,7,358949
4832,5,2,363879
1699,3,3,168866
3613,1,2,230883
2349,5,10,294135
2380,5,10,316143
4896,3,2,339754
2673,3,3,227544
3727,3,6,315720
3438,1,5,284881
2638,3,5,249113
2957,4,2,233419
4156,5,2,291688
4388,3,1,296084
1211,5,3,163711
2538,2,7,256954
1383,2,5,194839
2714,3,7,266985
1341,5,9,228928
2838,2,6,264748
2987,3,2,273737
1843,5,1,160771
4109,3,1,296828
2534,5,10,297215
1419,2,9,220035
3798,3,6,295217
4240,2,6,360206
2988,3,4,257738
2932,1,2,231482
4414,2,10,358217
2849,2,3,222815
1305,4,3,171437
4613,2,8,368235
3749,5,6,329150
1868,3,7,259942
3584,1,9,331769
2135,5,1,185018
2434,5,2,206929
1205,5,9,213769
4256,5,5,331385
4453,1,4,311867
1495,4,1,156533
4450,2,9,380424
4118,5,9,377431
2909,2,4,247431
4811,2,9,393567
4622,5,10,444135
4599,4,1,299113
3551,2,5,286997
2045,3,1,150470
1212,2,4,154856
1309,5,5,176967
3708,1,3,259452
2991,2,2,211763
3800,4,6,299718
1271,3,3,160384
4642,3,10,407754
2822,1,1,194527
3985,1,5,273833
4273,2,2,295316
3079,5,2,255991
1442,4,4,192205
3209,3,4,250130
3814,1,4,276611
1253,4,7,186001
1520,5,1,149910
1976,3,8,231953
4722,3,10,393453
4551,5,9,388778
1009,3,10,217170
3773,5,6,310967
3552,3,4,280503
3832,2,6,297997
4907,5,10,394021
2583,4,7,277259
3483,2,6,284207
2134,4,1,160703
1152,3,5,181007
2658,4,8,279137
3964,2,8,344992
3916,5,10,377075
4173,1,9,337234
3800,4,4,313957
2856,1,10,270309
2214,4,6,234742
2752,4,7,270649
3610,5,5,293850
4875,3,8,407140
2104,2,3,199718
3536,2,8,295678
1894,2,5,185748
2111,3,1,212863
4265,1,6,321096
1103,2,2,123209
4854,1,7,385046
4167,3,9,336693
4494,3,3,340505
2914,5,10,308732
4269,2,4,321173
4072,5,4,311416
2006,2,4,176684
1406,3,3,167977
2401,3,5,249266
1166,4,9,183073
1508,4,8,208063
2661,3,10,316618
3360,3,2,258964
4664,1,9,385159
4489,1,10,393413
1762,5,2,190117
1680,4,7,226212
3524,4,5,312942
3120,3,7,285148
2164,3,5,222951
1581,5,6,226437
1261,4,8,201576
2363,1,1,204523
2331,2,1,190920
3292,5,5,272366
2538,2,1,193996
4408,1,3,284613
4646,1,10,388588
1560,2,9,222317
2099,5,7,236979
2903,2,6,238447
1174,5,8,201823
3156,5,8,310091
3230,3,6,280919
1191,4,4,148247
1064,4,4,163521
4920,1,4,326216
4010,3,6,339328
2497,4,1,220886
4854,5,2,333843
4171,5,6,367191
2567,2,1,196235
3911,2,9,326042
2151,5,6,260328
4523,5,7,395361
2937,2,1,231769
1368,4,8,206942
1850,1,5,178969
1042,2,5,156845
2907,4,6,312496
4490,4,7,346846
3535,4,7,329061
1077,3,5,167461
3873,3,1,282812
2824,4,9,282300
2293,5,6,245907
1673,3,9,225179
1700,2,4,172382
1758,3,2,183949
2923,5,3,234364
3775,1,4,288098
4386,3,10,385136
3972,4,8,334292
4922,4,3,335034
1901,4,8,250058
3936,1,6,311422
1992,5,4,215174
2191,2,7,236060
3386,5,5,289840
3240,1,5,266676
2476,4,9,305388
3330,5,3,279436
4407,2,10,378386
1389,4,4,163222
1999,2,5,203664
1524,3,1,137396
4311,2,7,333601
2855,4,8,264693
2506,3,6,250130
1658,4,9,273915
3763,4,3,291092
4663,3,2,329061
1890,2,5,218896
4626,1,9,371999
2481,1,1,185753
4160,1,1,252049
4731,1,10,394503
4166,5,3,314138
1451,1,10,214707
3475,3,3,285978
4222,1,5,304450
2537,4,4,279560
4447,1,6,343401
4093,2,8,344321
1882,3,8,268184
1312,3,4,136354
1839,5,1,172656
3566,4,7,311796
4277,3,6,336132
1374,2,5,182091
1450,1,4,164341
4697,3,6,380865
4855,2,8,389280
4062,1,6,325359
1594,5,3,191635
4250,3,9,348173
2233,3,3,209679
1499,2,4,178497
1463,4,5,176285
4911,5,2,353839
4195,4,10,349188
1112,3,10,258395
2035,4,2,191187
4197,1,6,312018
4636,5,2,336065
3378,4,10,348292
2924,1,1,241891
4354,2,8,384432
1139,4,10,207002
2424,5,10,292149
3949,1,1,248805
4168,4,10,389532
1516,2,6,217025
3616,4,1,241051
2947,1,8,281401
3893,4,5,305172
4140,5,3,324666
3165,3,5,279392
1887,1,1,176987
4130,1,1,265184
4104,1,4,298450
2341,1,9,267961
1049,4,9,208384
4951,5,1,337035
4560,2,3,337052
1018,5,4,197903
1725,1,2,153925
3244,4,7,334412
4962,4,3,340565
2473,1,1,201683
3606,4,1,252884
4750,1,3,307056
1451,5,6,225890
3336,3,4,271062
2164,4,1,207459
2107,1,7,241630
4765,1,2,319416
3438,4,5,300167
4662,2,8,389429
1214,1,7,199596
2549,4,8,271382
3262,1,10,324444
4474,2,6,366209
1127,3,7,192029
2845,2,9,284838
4548,5,6,353079
1759,4,9,260687
3451,2,2,248943
4100,3,2,295433
2815,1,2,211429
3385,4,6,316859
3878,2,2,276153
3761,3,3,304472
1360,2,8,228873
1568,5,8,232077
2415,4,4,250750
3265,1,9,303183
2597,3,8,278842
2692,2,1,192904
1201,4,8,218953
3064,2,1,227719
3369,4,4,286162
1517,5,10,230448
4641,2,6,322209
2348,5,7,245410
2435,3,10,294236
2341,5,4,242151
1680,4,8,250940
2988,3,8,288332
4153,2,9,360779
4545,2,6,336734
2491,4,4,255060
1424,1,2,135559
2968,1,7,291077
4802,2,10,396330
2712,4,3,259228
4275,1,3,301494
4654,5,3,340116
4066,2,4,291988
3434,5,2,299205
1777,4,5,223712
3145,5,3,269929
4416,1,10,379393
2826,1,5,236389
1207,3,7,205449
2537,2,9,275849
2659,4,2,223812
4863,2,9,406514
3633,5,10,360916
3213,4,6,290922
1021,4,6,202584
1153,1,3,130366
2962,5,10,298276
4510,1,9,358560
4366,1,4,315580
1218,3,5,186318
1668,1,3,157238
2518,2,5,291212
3277,4,8,316582
3067,1,8,290626
3600,2,8,300655
1949,5,6,210808
3195,4,1,213003
4179,5,10,404521
1402,2,6,208286
1595,5,10,254728
4554,5,7,354476
3414,5,9,331537
4905,1,8,401571
2437,1,8,249287
4380,1,7,330469
3849,4,2,276734
3965,2,1,263857
4906,1,2,331371
2157,5,6,209741
2742,5,2,234639
2306,5,10,279847
4849,5,4,349416
1072,3,10,229916
1480,4,3,154472
4423,2,6,343848
1559,2,8,225169
4397,1,6,343544
1744,3,2,182803
2466,2,5,241878
1099,4,6,195738
2082,5,9,255887
3555,1,6,313235
3305,4,10,317481
1412,2,5,186155
4523,3,1,290936
2088,1,10,233632
3642,2,5,283548
2177,1,5,212073
3008,2,6,291203
3313,5,7,337945
1820,3,4,194055
4150,5,7,331664
4386,2,5,309708
1661,4,6,224628
3994,5,4,325322
1559,4,8,218839
3964,2,9,330586
3938,3,2,296784
2271,4,4,205130
2813,2,8,273985
3915,4,8,352852
1609,5,9,215436
3461,2,3,277350
1024,5,1,171904
3028,1,9,298108
1283,2,1,133630
2472,4,3,224264
3928,1,3,284772
1300,5,9,219050
2091,5,1,172685
2030,4,7,236203
1816,1,2,168104
4208,3,7,330423
4235,4,1,271550
1082,5,10,222493
2920,2,10,285998
4721,1,8,381126
4491,3,10,337926
4144,2,10,349677
4308,1,2,311602
3093,4,3,251324
1617,4,8,233608
3975,1,3,281816
4871,3,1,309140
3309,1,9,326877
1175,2,8,190172
2189,2,4,197022
3704,4,8,345051
1841,1,5,168090
1369,4,3,164168
2818,3,1,208115
3101,2,10,310487
1689,5,5,202124
4490,5,6,365126
2779,1,4,250445
4578,1,7,360790
2364,5,3,218146
4198,1,7,344371
2432,2,1,202828
4995,3,7,390163
1366,3,1,159029
4342,4,1,261889
1643,2,2,162551
4676,1,2,313417
3426,1,4,244081
1072,4,1,136911
4994,4,4,373424
4993,1,2,321291
3962,1,4,302948
2271,2,4,228891
1859,4,9,273086
4856,2,9,410232
1042,1,1,137584
3424,5,5,288706
2064,5,7,242348
3217,1,4,218748
3259,4,5,266972
2516,5,2,239076
4751,4,3,328477
3086,5,7,305263
1368,4,10,242010
3804,5,7,353810
1150,4,4,137194
2134,2,1,181989
2503,4,1,210195
2459,2,4,210083
2070,2,4,217903
2023,1,6,195164
2598,2,7,275868
3784,3,9,311864
3040,2,9,288426
2389,4,10,287351
1068,2,5,166664
3346,4,10,309278
1943,4,3,212793
1801,3,3,196353
3343,2,6,315699
3250,2,1,243031
1060,5,7,186953
1945,5,3,186180
4010,1,5,299191
4901,4,7,417762
2337,3,7,252564
2184,5,9,275553
1330,2,1,157191
2551,1,3,195082
1337,3,9,229934
2629,2,8,279195
2327,2,2,210710
2526,4,8,289084
2673,4,8,282769
2361,5,2,192303
2573,5,8,275176
3686,2,3,286931
1274,2,7,221515
2187,5,9,256006
4514,5,4,321368
3366,2,6,264691
3636,3,9,325294
3551,2,5,301763
4757,3,1,332592
3434,3,3,235520
2993,2,9,281572
1869,1,3,157566
3880,5,10,355984
2014,4,2,187364
2911,2,4,239588
1602,3,5,202807
4821,2,7,342150
2799,5,7,277142
1690,3,9,259996
1493,4,8,245717
1489,4,2,189421
3768,4,8,344298
4144,1,8,332373
3556,3,5,295422
1389,3,3,202365
4690,1,9,371541
4928,3,7,408892
1294,1,1,93148
2392,2,8,268179
3843,5,10,376858
3912,4,5,321203
2717,1,6,257435
3596,1,9,332648
1648,1,10,245949
2873,2,8,278688
1567,1,3,159284
4258,5,5,317487
3900,5,4,320987
3817,4,1,290384
1444,2,5,208365
4641,5,10,394733
1362,3,7,177238
3170,3,1,239144
2211,3,4,198215
1741,1,6,210626
3041,1,9,263969
1679,3,8,245258
3467,4,2,265649
4697,4,3,306029
4323,1,10,375711
2642,3,5,248524
2572,4,7,276443
2358,1,3,214930
3139,3,7,255705
4601,2,5,332981
4937,3,10,410514
1062,3,6,173669
4733,5,6,366384
3559,5,4,308766
2162,2,8,222131
4769,2,9,384077
4256,3,2,294616
2228,4,9,269758
3819,2,4,276290
4285,3,6,371376
1255,1,7,202428
1134,5,4,204873
4644,4,8,391804
1874,3,10,270134
1821,1,8,225984
3135,5,1,265196
4907,1,8,388832
4035,3,10,363890
4278,2,3,331598
4200,5,5,315457
1822,1,10,235118
4074,2,8,385859
1973,4,6,238710
3981,3,4,264552
2777,3,4,259133
1120,5,4,155653
4456,1,6,329185
2637,4,7,310114
4109,5,5,355282
2364,5,10,323171
2007,1,8,226240
1924,4,7,231833
1644,1,8,220479
3032,3,4,269625
3761,2,8,322920
3907,3,6,348525
3068,3,3,255767
1241,5,8,239413
3502,3,7,298400
4010,4,10,364216
3668,3,5,302085
3350,4,4,270613
2619,1,1,211665
4666,5,10,424314
1802,4,3,186514
1963,3,2,193019
1068,5,8,239027
2152,5,8,278268
1195,4,5,189530
3187,4,5,298779
4515,2,4,350962
3330,2,1,259268
3359,5,1,251870
1745,2,6,220784
4606,3,4,330829
2688,1,4,228583
1276,5,3,175988
1060,1,9,176273
4390,2,3,315029
2913,4,8,285278
3099,5,2,232158
4927,2,4,358273
3200,3,1,231088
2772,5,5,266899
2334,5,2,208154
2837,4,1,212600
3591,5,1,266313
1566,4,2,147866
4935,2,5,355306
4460,3,9,407710
2571,3,6,235557
1621,5,4,217442
3025,5,3,287551
2200,2,8,238217
4433,4,3,326564
1313,3,1,121154
3854,4,4,280959
3895,2,5,307257
3144,3,5,278337
3928,3,5,302896
2236,1,8,229835
3876,2,8,322041
1136,2,4,170166
2029,1,9,259918
4058,4,1,292537
3156,1,5,257015
3594,2,5,273566
4110,4,5,345191
1661,3,8,252667
3472,1,9,310726
3677,4,3,281466
3308,4,9,303394
4497,4,8,382859
1086,1,3,170436
3512,3,2,274754
3123,4,4,299329
3518,1,2,245044
3461,2,4,253435
3872,1,5,321164
3942,1,2,274677
3773,1,8,310254
3504,4,1,283284
2308,1,3,191308
4310,2,7,328703
2700,4,10,314024
4670,2,1,283973
3700,5,2,295335
3719,1,3,253665
4629,4,2,325222
4443,4,2,316900
1494,1,6,193673
2647,3,7,248034
2942,3,6,269182
2068,2,6,244003
2424,1,9,263169
4318,1,8,333636
4687,5,8,382673
1596,3,6,185925
1449,3,5,154724
1484,1,9,216553
1645,2,2,163750
3667,1,7,318833
4089,2,6,331460
2629,3,7,275669
1661,5,4,197433
1757,4,9,279762
1288,3,7,186777
4485,2,2,299493
1720,1,4,205879
1637,3,5,191001
3282,5,2,257446
3463,2,10,339212
3985,1,8,351761
1498,4,1,157030
4021,2,3,277793
1633,1,1,140498
2673,4,5,261750
3030,1,8,282073
4067,4,7,336340
1114,4,9,201720
3979,4,2,306852
1673,1,8,216826
2736,4,8,285071
2257,2,6,243048
4611,5,3,315114
4082,5,2,299729
3253,4,8,335229
4750,5,6,371542
3294,5,4,282992
4630,4,5,354457
3805,4,5,326170
4198,2,9,362918
1146,3,9,249328
3165,1,8,296719
4982,4,8,392563
4453,4,2,335329
1411,5,3,172389
2687,2,8,265355
4655,5,5,339923
3410,4,7,317681
2532,4,8,269738
1136,5,6,180139
4246,4,5,323812
4360,3,8,357550
4005,1,1,277740
4552,1,1,299853
1018,1,1,113731
3242,3,3,265512
3377,4,10,337254
2959,5,6,286048
3222,2,6,271095
2001,4,5,210184
1448,3,7,209670
2948,3,5,264703
1945,1,2,187417
2377,4,4,236339
2522,1,1,183720
1140,2,7,167798
3805,1,4,298488
2920,2,4,250975
3977,3,4,318388
1092,1,3,146481
1238,1,8,223974
1204,5,4,171954
3607,3,8,325971
2456,5,9,299657
1244,2,1,145145
1831,2,4,196456
4388,3,6,320533
3972,2,8,312080
1294,3,6,183910
3687,2,6,304677
1855,4,10,234730
4353,1,4,312202
3064,4,9,322967
1070,3,7,187612
2292,3,6,244026
2348,4,1,206217
4865,1,2,294230
1304,1,6,189988
4522,5,1,300096
2030,2,5,207928
2337,5,1,191933
1816,1,3,191908
2126,4,7,228713
1820,2,5,221720
1192,4,10,265477
2776,5,1,200533
4645,3,1,298459
1528,4,8,235586
3218,5,9,310998
4608,5,7,371321
1250,5,3,170138
2788,3,6,253707
4458,3,3,319129
4278,3,10,393131
3588,2,4,278225
4700,3,4,324420
3026,3,3,263773
3463,3,10,358985
3841,4,6,327578
2403,3,5,220423
2167,2,9,245184
3072,5,9,283073
4893,4,3,335768
3715,1,9,346733
2096,3,3,189540
3679,5,4,284611
2847,5,1,242693
4904,4,5,382469
4164,1,9,345158
1504,2,2,162841
2621,5,4,233033
3383,5,10,339010
3472,5,2,241298
3546,5,8,337701
2387,4,9,277806
3994,1,3,274621
3677,5,9,347469
4816,2,6,357574
2222,2,6,218691
1717,3,7,226828
4484,5,5,344730
1338,5,6,199885
1658,5,1,145990
1961,5,3,201165
1428,5,9,233710
4854,2,5,340315
1898,1,5,207873
1138,1,8,160282
4764,3,2,315967
3989,2,7,334099
1541,5,9,273527
3104,1,7,259714
2255,4,5,234079
3705,4,6,323468
3482,4,4,285050
1383,5,7,195664
3607,5,1,258094
1193,3,4,128025
4807,3,3,335407
4719,3,4,319711
3581,4,1,265884
3565,5,2,263448
3763,4,9,336937
3798,3,7,327398
3232,5,6,300503
2895,2,2,237819
3339,1,1,228029
4406,1,2,293713
1731,3,7,200755
3163,4,2,269875
3872,2,3,269583
4120,5,8,371872
1684,4,7,235182
1081,3,9,215048
3881,4,4,300489
3380,3,7,298558
3604,1,1,244238
3382,1,2,215541
1531,4,7,216158
2983,2,2,251436
1220,5,6,192612
1634,3,10,246208
2769,5,9,288088
4804,1,5,347985
3370,2,10,316830
2874,2,7,286447
1002,5,1,152219
2717,1,8,291243
1205,5,9,203596
2855,4,5,273590
1039,2,6,181654
3106,2,8,289073
3998,4,4,327790
3621,1,2,262266
1643,2,10,262746
2530,3,8,252485
4643,3,2,306439
2907,1,5,251755
3890,4,6,342088
4193,5,5,341471
4550,1,6,328274
3666,5,6,344945
3143,1,3,237729
4930,3,3,327754
4485,4,9,372623
4306,3,3,290316
1897,4,3,161140
2085,5,2,197501
2279,1,7,215630
3608,2,10,345105
3952,2,10,372364
3395,4,4,285399
1670,4,1,164159
4195,3,6,311637
2505,2,5,247940
3364,3,2,282398
4575,5,6,384874
1718,2,1,135941
2071,5,3,207380
4480,1,4,314759
2955,3,3,236779
2159,4,6,238356
4272,2,4,346076
1249,3,1,139060
3361,4,5,281384
2892,1,5,254068
4439,2,9,352250
4500,5,8,369258
2853,1,8,292443
3854,4,5,315525
2503,2,8,296675
4385,2,10,383265
4571,1,7,334862
4792,2,1,285824
4426,4,7,376324
3532,1,8,295977
2234,5,3,199733
4775,1,9,376025
1043,1,8,202093
4612,5,2,320084
3618,4,6,298275
1582,3,4,202289
4163,3,3,318779
2288,5,6,274405
3942,4,10,387369
1219,2,9,226833
2925,5,2,229981
3972,3,10,373485
4513,4,10,413869
3448,1,10,355236
4471,4,5,346116
3774,4,6,311320
1990,3,4,191238
3946,3,7,346991
2812,2,2,210599
4647,2,7,363958
1857,5,2,174646
1803,1,1,152766
1489,2,5,191034
4556,3,2,316838
2780,4,8,300069
2493,5,8,259038
4645,2,1,300501
3985,4,4,302196
3891,4,9,339814
2705,2,5,234007
4516,1,10,367388
4340,1,6,337248
3314,5,3,276702
1053,1,5,170784
3575,5,1,268670
4591,3,8,376932
1615,2,6,201933
2082,4,2,204234
2848,5,4,225797
4111,1,4,299663
4308,5,9,385158
1954,5,9,289544
3433,1,5,259976
2629,1,3,199247
3781,2,1,224985
3763,4,6,297288
1649,2,8,220180
3347,2,1,226489
1394,1,1,123519
4278,1,7,339243
2359,4,7,266684
3640,5,2,277187
4801,2,3,330450
3561,4,2,274104
4249,2,6,304959
3443,5,8,329084
1370,2,8,207376
1857,3,1,167743
1790,4,9,240739
1657,1,8,214767
4389,2,9,375489
3783,4,9,373285
2392,4,6,224229
1383,2,3,167726
3109,1,1,238717
4877,1,8,359791
3552,2,10,334908
1238,4,3,166036
1194,1,7,214834
3725,2,10,378849
4293,2,6,315589
3108,2,3,240866
2152,4,6,240592
4037,1,3,295196
3732,4,9,349611
3015,3,1,211528
1155,1,8,177865
4988,4,5,346281
4449,1,4,287141
4693,3,1,286189
4852,5,9,425022
1922,2,9,256754
3915,4,5,324049
3950,3,9,349159
4861,3,10,407427
2609,1,9,271419
4046,1,7,303495
4508,2,8,375115
1974,1,1,176490
2230,4,4,204245
3435,4,10,324481
4551,4,10,402826
2814,5,4,260844
3934,4,9,367690
1837,1,3,198053
3007,1,10,289481
2363,4,10,286920
4940,3,1,306992
3387,3,5,270422
1203,3,7,188703
1160,2,4,179605
4611,5,9,412122
1391,4,6,198427
1768,2,6,176058
4748,3,3,338291
3622,4,10,356645
3581,2,10,325046
2093,1,5,222110
3940,3,10,347707
1404,2,6,202616
1607,1,4,178965
4746,3,3,310402
2614,5,5,250277
2540,3,7,264169
3875,5,6,333252
4191,5,2,320047
2837,5,1,244216
1689,4,5,200870
4759,4,5,366339
3949,5,6,356569
2240,1,3,181720
3103,5,1,231030
1365,2,4,143422
2722,5,4,241628
4575,4,10,401836
4815,4,2,299007
4838,2,8,388455
4996,2,6,362714
1454,3,3,166759
1103,1,1,102616
1076,1,3,137266
1229,1,8,221637
2937,4,4,250852
4329,1,3,268255
4335,3,4,339956
3378,3,4,282036
2205,1,2,186660
1892,2,4,203120
4839,3,9,398187
2573,2,4,253298
3735,4,1,278029
3074,3,1,221853
4347,2,1,309729
2675,1,5,266049
1298,4,6,208555
1956,5,6,238903
3846,5,6,314488
2114,1,9,260984
3527,4,1,262170
3620,4,10,350597
3505,4,6,315739
2474,4,8,275005
1364,5,8,231431
3906,2,3,300837
2698,4,5,234933
1350,2,10,212129
4726,4,4,332616
4471,3,1,327650
3300,3,9,329502
3828,3,5,317299
2904,4,2,252141
3850,2,2,256800
2011,5,7,214975
3506,1,4,269357
4770,5,1,336963
3964,4,5,315236
1498,3,2,139350
1949,3,7,218871
2994,2,9,282011
4997,4,1,320664
3046,5,2,229909
1507,4,6,207551
2327,4,8,258136
3548,3,7,321901
3850,5,9,342852
3645,1,2,261080
1165,3,9,212686
4486,5,4,345240
3509,2,3,273500
1919,3,7,240604
1113,2,5,178111
4504,3,5,348334
1991,4,2,194017
4427,5,6,346349
2951,2,6,280311
4766,3,4,332846
3254,2,5,268321
4839,3,7,364025
2258,3,8,244662
4513,1,6,335894
4426,1,5,322804
1514,1,3,148496
2231,2,7,241879
1708,4,8,237751
4924,3,3,333026
4196,5,5,369144
3185,1,2,239240
1338,2,10,228673
3584,2,10,329060
1067,2,4,155417
2596,5,4,248412
2564,5,8,283147
1382,1,3,175379
1018,5,5,150377
3730,1,5,285794
4521,5,2,331757
3121,5,9,307600
1572,5,4,170399
3986,1,9,336516
4736,3,9,407459
2299,1,2,176855
4119,3,9,355603
3258,2,9,319222
3902,2,2,266410
2943,1,6,255550
1650,3,9,227719
2645,3,4,228733
1993,3,2,167205
3742,2,7,313240
3587,1,9,340313
4780,4,6,392742
4262,3,4,336847
2338,3,1,193965
1900,4,4,229882
4634,1,3,351242
2684,3,7,271919
3827,1,10,331491
2585,3,5,263929
2923,5,3,233097
2781,3,2,210752
2136,5,2,170561
3217,1,5,276761
4539,3,8,337218
4749,2,8,392342
2944,2,5,284341
2037,4,2,217766
2738,2,4,217912
1287,5,7,181394
4978,2,6,359262
3236,2,10,334987
3961,2,7,346106
4226,3,5,336267
2590,4,2,227420
3741,1,8,357465
2745,4,2,220079
3935,5,8,340080
3518,3,7,293063
2098,3,3,206394
3324,2,4,263506
1939,2,7,239324
4716,5,4,344041
4414,3,9,385131
2448,1,7,241642
1570,4,1,156059
4582,3,1,303080
3904,1,4,264695
2000,1,9,242900
2205,4,4,228682
3505,1,5,265428
1917,5,1,209501
2874,1,2,218773
1832,5,4,197197
4135,1,4,291891
3886,2,10,374857
4331,1,6,319177
3240,5,6,301471
2678,1,8,282145
1615,1,9,234063
1405,1,1,126809
2749,5,1,235038
4825,1,6,358586
3990,4,4,283700
3768,4,4,316748
1092,5,1,130396
3477,2,9,321215
1653,4,3,187291
4505,3,5,332271
4475,4,10,405103
1433,3,1,130092
2135,5,8,253134
1374,2,3,177085
4130,3,1,281879
2066,3,10,252447
1206,4,6,191480
1779,3,1,169974
2319,5,3,197159
2141,5,5,256864
1531,5,4,218391
4293,4,7,356450
3213,2,6,277648
3690,4,3,284844
4227,5,8,379745
4255,4,8,369539
1089,5,2,153038
2117,1,7,251584
1012,1,1,132564
4020,3,2,271601
2857,2,8,296160
1804,1,1,172474
1944,5,2,196373
3789,4,1,278435
2857,4,5,258238
4875,3,7,360683
4509,4,6,383759
4609,1,6,325358
2610,4,6,285718
3923,1,8,330171
2959,1,5,271661
4882,2,10,404443
4221,3,7,360111
3707,5,3,297082
4079,1,9,338909
2052,3,10,269611
1295,5,3,167606
4033,4,6,341294
1925,3,3,193373
4792,3,1,318892
1639,3,1,141561
3387,4,3,250178
1627,4,4,192409
3486,3,2,262023
2167,2,9,242576
1941,1,8,240623
1829,4,3,200675
2770,2,7,270842
3566,4,4,288536
1975,3,5,194737
4116,2,4,286536
1954,5,9,268620
2262,1,7,225679
1951,1,4,181183
1943,4,8,251331
3202,1,2,265664
2204,5,7,249238
4286,2,1,315060
3135,2,8,295606
4327,3,6,349807
2534,2,5,251095
2096,4,9,280287
3978,5,9,368985
1178,3,3,150454
3259,4,9,335371
2828,4,9,307760
2257,4,2,196312
1464,1,5,199336
2774,4,2,235560
4294,1,1,268462
3678,2,7,300907
3872,1,4,317983
4335,4,5,329360
2230,5,4,237794
3654,5,6,323352
1884,2,2,184984
4805,4,8,418927
3413,1,4,280609
3323,5,8,333686
3427,3,3,263396
4814,4,5,350731
2332,4,3,252891
2654,3,7,267072
4339,5,3,320349
1944,3,8,246531
4856,2,9,395671
4135,1,2,305641
3857,1,3,285944
4421,5,7,346401
1924,3,5,201305
2938,4,10,317060
1493,4,7,230034
2546,4,2,194493
4169,2,4,315858
2969,2,1,229419
2094,4,5,237935
3411,5,8,324348
3617,2,1,266588
2825,2,7,259024
1762,1,7,227282
3323,1,7,290225
1049,5,1,138093
4429,2,3,311926
3775,2,2,278501
1905,3,5,193677
3975,5,2,307029
1563,5,5,216212
1782,3,5,199577
3532,3,4,281637
4155,1,7,319858
4970,5,10,406094
4876,5,6,381761
4709,3,2,323508
3040,4,4,256944
2831,4,7,262803
1583,1,9,231005
2319,4,9,270530
1235,4,3,150509
3103,4,1,254288
2942,2,9,282472
1359,1,8,211378
2930,3,7,259006
1109,4,6,163906
1191,2,10,226790
1903,4,7,230107
2116,2,9,238267
1861,1,6,222299
3615,4,10,356319
2083,2,3,162231
1649,5,3,201841
1038,5,4,150941
4611,2,10,364931
4120,4,10,363691
4491,4,8,373922
1636,1,10,237960
2036,1,9,222277
1035,3,8,175553
3148,1,10,300986
4865,4,2,322794
4157,3,4,324276
4587,1,4,318150
4294,2,2,305839
2361,5,8,289487
2983,1,3,242485
1165,1,2,87138
3430,2,7,296939
2879,4,1,221455
4966,2,6,367483
4447,1,3,276117
4542,4,3,315638
3837,3,5,286416
4713,1,3,306751
1030,2,4,147619
4446,3,3,306176
1010,5,7,182704
3011,3,3,242580
4373,2,10,371266
3143,3,4,265145
4261,2,2,286752
3500,1,2,226485
3239,4,9,306483
1485,5,1,154329
2289,4,1,187730
2447,4,10,271147
4199,4,1,300098
3285,2,3,258933
2943,2,2,218138
4426,5,3,323844
2963,2,5,242071
4183,2,9,371946
2851,2,2,253583
2469,2,1,183781
2366,1,6,251658
4216,5,3,302888
4136,2,7,328820
4318,5,6,372405
3782,3,7,322302
1990,1,5,214804
4561,2,1,294008
1824,1,3,149158
2462,1,3,243161
3153,3,7,289398
3228,5,3,268741
3231,1,5,255562
1225,4,4,182951
1776,3,4,204398
3837,4,7,308491
4980,3,1,326566
2112,4,7,258756
1687,4,8,252356
1529,1,3,171146
4442,1,3,318115
1971,3,4,195448
1935,5,6,213314
4984,1,7,369536
2422,1,1,167323
3153,2,4,246564
2294,1,7,228390
2998,5,2,230789
3878,2,1,271884
2526,4,1,191109
1678,4,10,281433
4596,2,6,364637
3896,2,5,322642
4103,2,1,264812
3440,3,10,340004
1039,5,3,141306
